student_id,race,gender,ethnicity,prior_educational_experience,socio_economic_class_rank,physical_disability,mental_health_disability,specific_learning_disability,autistic_spectrum,adhd,dyslexia,other_neurodivergence,deaf_or_hearing_impaired,wheelchair_user,requires_personal_care,blind_or_visually_impaired,communication_difficulties,no_known_disabilities,academic_year,faculty_code,faculty,department_code,department,programme_code,programme
9261,Elf,Female,Yew,Academic,2,False,False,False,False,False,True,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.4,Political Myth and Governance,4.4.42,Consensus Systems in Hybrid Societies
9262,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.1,Ecologies of Knowledge,3.1.28,Indigenous and Folk Knowledge Systems
9263,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.29,Intergenerational Learning
9264,Dwarf,Female,Sandstone,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.1,"Education, Eldership, and Mentoring",2.1.16,Listening Circles Facilitation
9265,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.35,Multispecies Semantics
9266,Elf,Male,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.4,"Rites, Rest, and Renewal",2.4.25,Timekeeping in Plural Cultures
9267,Elf,Male,Holly,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,2,Faculty of Hearth and Transformation,2.2,Healing and Embodied Knowledge,2.2.20,Dreaming and Somatic Inquiry
9268,Dwarf,Male,Flint,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.5,Stonework and Structural Alchemy,1.5.12,Runic Infrastructure
9269,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.34,Comparative Runes and Scripts
9270,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.4,"Rites, Rest, and Renewal",2.4.24,Ceremonies
9271,Elf,Male,Ash,Vocational,2,False,False,False,True,False,False,False,False,False,False,False,False,True,1,2,Faculty of Hearth and Transformation,2.4,"Rites, Rest, and Renewal",2.4.26,Ancient Rites
9272,Dwarf,Female,Granite,Vocational,2,True,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.3,Pedagogies of the Hand
9273,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.4,Political Myth and Governance,4.4.43,Conflict Transformation through Cultural Design
9274,Dwarf,Male,Flint,Vocational,5,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.1,"Education, Eldership, and Mentoring",2.1.17,"Care, Craft and Continuity"
9275,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.2,Healing and Embodied Knowledge,2.2.20,Dreaming and Somatic Inquiry
9276,Dwarf,Male,Malachite,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.4,"Rites, Rest, and Renewal",2.4.24,Ceremonies
9277,Elf,Male,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.33,Ancient Tongues and Translation
9278,Elf,Female,Baobab,Vocational,5,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,Faculty of Integrative Inquiry,3.1,Ecologies of Knowledge,3.1.27,Epistemological Justice
9279,Dwarf,Male,Granite,Vocational,5,False,False,False,True,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.3,Philosophy and Ethics,4.3.40,Critical Power
9280,Dwarf,Male,Granite,Vocational,1,False,False,False,False,False,False,False,True,False,True,False,False,False,1,2,Faculty of Hearth and Transformation,2.1,"Education, Eldership, and Mentoring",2.1.16,Listening Circles Facilitation
9281,Dwarf,Male,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.1,"Education, Eldership, and Mentoring",2.1.17,"Care, Craft and Continuity"
9282,Dwarf,Female,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.35,Multispecies Semantics
9283,Elf,Female,Baobab,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.35,Multispecies Semantics
9284,Dwarf,Male,Alabaster,Academic,1,False,False,False,False,False,False,False,False,False,True,False,True,True,1,2,Faculty of Hearth and Transformation,2.1,"Education, Eldership, and Mentoring",2.1.16,Listening Circles Facilitation
9285,Elf,Female,Rowan,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.3,Transdisciplinary Design and Praxis,3.3.31,Knowledge System Prototyping
9286,Dwarf,Female,Sandstone,Vocational,4,False,False,False,False,False,True,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.3,Philosophy and Ethics,4.3.39,Elven Ethics in Modern Governance
9287,Elf,Female,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,True,True,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.21,Restorative Space Design
9288,Elf,Female,Ash,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.23,Hospitality as Praxis
9289,Dwarf,Male,Malachite,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9290,Dwarf,Male,Gypsum,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.5,Mycelial Cultivation and Biotech
9291,Dwarf,Female,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,True,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.34,Comparative Runes and Scripts
9292,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,True,True,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.2,Mutual Aid and Guild Governance
9293,Elf,Female,Rowan,Academic,5,False,True,False,False,False,False,False,False,False,False,False,False,True,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.22,Mediation
9294,Elf,Female,Yew,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.4,Political Myth and Governance,4.4.42,Consensus Systems in Hybrid Societies
9295,Elf,Female,Baobab,Academic,5,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.22,Mediation
9296,Dwarf,Female,Gypsum,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.35,Multispecies Semantics
9297,Dwarf,Female,Gypsum,Vocational,3,False,False,False,False,False,True,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.22,Mediation
9298,Elf,Female,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.29,Intergenerational Learning
9299,Elf,Female,Ash,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9300,Dwarf,Male,Flint,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.1,Distributed Workshop Economies
9301,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.3,Pedagogies of the Hand
9302,Dwarf,Female,Alabaster,Vocational,3,True,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.4,"Rites, Rest, and Renewal",2.4.26,Ancient Rites
9303,Dwarf,Female,Alabaster,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.3,Forge Arts and Metallurgy,1.3.7,Precision Smithing and Design
9304,Dwarf,Female,Alabaster,Vocational,1,False,False,False,False,False,False,False,False,False,False,False,False,False,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.29,Intergenerational Learning
9305,Dwarf,Female,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.3,Pedagogies of the Hand
9306,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.5,Mycelial Cultivation and Biotech
9307,Elf,Male,Yew,Academic,3,False,False,False,True,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9308,Elf,Female,Yew,Academic,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9309,Elf,Male,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.3,Philosophy and Ethics,4.3.40,Critical Power
9310,Dwarf,Male,Alabaster,Vocational,4,False,False,False,False,True,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.33,Ancient Tongues and Translation
9311,Dwarf,Male,Flint,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.6,Brewcraft and Fermentation Systems
9312,Dwarf,Male,Sandstone,Academic,3,True,False,False,False,True,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.33,Ancient Tongues and Translation
9313,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.35,Multispecies Semantics
9314,Dwarf,Male,Flint,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.29,Intergenerational Learning
9315,Elf,Female,Baobab,Academic,4,False,False,False,False,False,False,False,False,False,False,True,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9316,Dwarf,Male,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.6,Brewcraft and Fermentation Systems
9317,Dwarf,Female,Granite,Academic,4,False,False,False,False,True,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.2,Healing and Embodied Knowledge,2.2.20,Dreaming and Somatic Inquiry
9318,Dwarf,Male,Granite,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.3,Forge Arts and Metallurgy,1.3.8,Hammercraft
9319,Dwarf,Female,Alabaster,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.3,Pedagogies of the Hand
9320,Elf,Female,Rowan,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9321,Dwarf,Male,Granite,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.4,Political Myth and Governance,4.4.43,Conflict Transformation through Cultural Design
9322,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.1,Language and Symbol,4.1.34,Comparative Runes and Scripts
9323,Elf,Female,Rowan,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.22,Mediation
9324,Elf,Male,Palm,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.1,Community Labour & Cooperative Innovation,1.1.1,Distributed Workshop Economies
9325,Dwarf,Male,Flint,Academic,1,False,False,False,False,False,False,False,False,False,False,False,False,True,1,4,Faculty of Living Lore,4.3,Philosophy and Ethics,4.3.41,Wisdom Traditions and Moral Craft
9326,Elf,Female,Baobab,Academic,2,False,False,False,False,False,False,False,False,False,False,False,False,True,1,3,Faculty of Integrative Inquiry,3.2,Learning Futures,3.2.30,Pedagogies for Uncertain Times
9327,Elf,Female,Palm,Academic,4,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.3,Philosophy and Ethics,4.3.40,Critical Power
9328,Dwarf,Male,Sandstone,Vocational,3,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,Faculty of Living Lore,4.4,Political Myth and Governance,4.4.44,Narrative Governance and Institution Building
9329,Elf,Male,Baobab,Academic,5,False,False,False,True,False,False,False,False,False,False,False,False,False,1,2,Faculty of Hearth and Transformation,2.3,Hospitality and Conflict Holding,2.3.21,Restorative Space Design
9330,Elf,Female,Palm,Academic,5,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.5,Stonework and Structural Alchemy,1.5.14,Maintenance Rituals for Ancient Systems
9331,Dwarf,Female,Flint,Vocational,4,False,False,False,False,False,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.3,Forge Arts and Metallurgy,1.3.7,Precision Smithing and Design
9332,Dwarf,Female,Granite,Vocational,2,False,False,False,False,False,False,False,False,False,False,False,False,False,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.6,Brewcraft and Fermentation Systems
9333,Dwarf,Male,Granite,Vocational,3,False,False,False,False,True,False,False,False,False,False,False,False,True,1,1,Faculty of Applied Forging,1.2,Food and Sustenance Technologies,1.2.4,Earth-Aligned Agriculture
9334,Elf,Female,Baobab,Academic,5,True,False,False,False,False,False,False,False,False,False,False,False,False,1,3,Faculty of Integrative Inquiry,3.3,Transdisciplinary Design and Praxis,3.3.31,Knowledge System Prototyping
